address,active_in_days_percentage,active_out_days_percentage,frequency_days_in,frequency_days_out,frequency_stddev_days_in,frequency_stddev_days_out,is_positive,life_days,pearson_in_out_amount,pearson_in_out_count,percentage_in_internal_volume,percentage_in_txs_count,percentage_out_internal_volume,percentage_out_txs_count,ratio_median_in_amount,ratio_median_out_amount,ratio_out_in_uniq_addresses,ratio_pay_more_than_once,ratio_pay_no_withdraw,ratio_stddev_in_amount,ratio_stddev_out_amount,ratio_txncnt_outflow_inflow,ratio_txnvol_outflow_inflow,stddev_in,stddev_out,users,xbc_add_callvalue_mul_minus,xbc_big_round_number,xbc_div_add_mul_number,xbc_div_balance_address_10,xbc_having_blocknumber,xbc_having_div,xbc_having_timestamp,xbc_just_balance_address,xbc_just_callvalue,xbc_loc_per_function,xbc_mul_div_add_timestamp,xbc_non_withdrawals,xbc_payables,xbc_regular,xbc_weird,xbc_withdrawals
0x748b392bae1cd339a40e53537319732030a50f24,0.07368421052631578,0.07368421052631578,4.104742213804714,0.0,7.109622066282516,0.0,0,190,0.0,0.0,0.0,0.0,0.5282974614285714,1.0,0.3805066145233235,0.38050660788037693,0.25,0.25,1.0,2.403284448851209,2.4032844519024423,1.0,0.9999999988474308,1.084570043021933,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0x7dfbfa5b97545efcbe8904a98d1881327dc46b41,0.19101123595505617,0.19101123595505617,4.964188528806584,0.0,0.0,0.0,0,89,0.0,0.0,0.0,0.0,0.3143461111111111,1.0,0.954362053150897,0.954362053150897,1.0,1.0,1.0,0.3516890603263489,0.3516890603263489,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,9.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333
0xd3202bb81136ee4f3f722c92ac0d0be85045a281,0.1523809523809524,0.12857142857142856,6.763890335648148,0.0,0.0,0.0,0,210,0.0,0.0,0.0,0.0,0.08444105148148148,1.0,0.8642755206049658,0.9435334899574627,1.0,1.0,1.0,0.38680195141211465,0.3036116432866022,0.84375,0.9907638484475773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0x489c829a9daa1ac5fea588fccb80083e92b78e1d,0.6666666666666666,1.0,0.013335205805661983,0.02333661015990847,0.028055973868168674,0.03382442974379945,0,3,0.9809147046894381,0.9994838980998314,0.9738713409890201,0.9552238805970149,1.530886065878511,1.0,0.3265579902160728,0.3266082376372478,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.0709118455318216,1.8889175280056463,0.9701492537313433,1.0,1.5686743473003875,1.5193768901062212,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x12d43190fbbe850c2a150b35976ef4ff3904c0ed,0.3333333333333333,0.3333333333333333,0.10272222222222223,0.0,0.2944786903746871,0.0,0,33,0.0,0.0,0.0,0.0,2.4728843429315,1.0,1.059727602097803,1.059727602097803,0.1,0.4,1.0,0.5977824498918864,0.5977824498918864,1.0,1.0,0.4244753272361517,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1e0ebcb62b4aaa75b601d89378ad2e2b338ccc55,0.2608695652173913,0.2608695652173913,5.468720734126984,0.0,3.857307043650794,0.0,0,46,0.0,0.0,0.0,0.0,0.2569232878743298,1.0,0.0929145471847942,0.0929145471847942,0.5,1.0,1.0,1.4563989063112288,1.4563989063112288,1.0,1.0,0.9293731763352757,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,11.5,0.0,0.0,0.5,1.25,0.0,1.25
0x1c1712dd46170114178a6d79e7e63baa38473b64,0.15625,0.15625,2.2659979085445094,0.0,3.1978350170438903,0.0,0,128,0.0,0.0,0.0,0.0,1.2179253195454545,1.0,0.23069597200069458,0.21147130769571593,0.3333333333333333,0.6666666666666666,1.0,1.4385677065072056,1.7229040409985452,0.9166666666666666,0.9999999998656434,0.6883296058182241,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
0x805c72300e6b6eeb6f6369484151fb0cd032ebb0,0.21379310344827587,0.20689655172413793,4.67851403823178,0.0,0.0,0.0,0,145,0.0,0.0,0.0,0.0,0.050420834,1.0,1.0261637577028764,0.9930680638880349,1.0,1.0,1.0,0.14489518369633064,0.03597434408255617,0.967741935483871,0.9999999973225325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x202bc2faa5de74158de19ca724023682a5d61f9a,0.11940298507462686,0.11940298507462686,3.93264146090535,0.0,9.556664342522751,0.0,0,67,0.0,0.0,0.0,0.0,5.596362146224432,1.0,1.0578757066309732,1.0578757066309732,0.1111111111111111,0.3333333333333333,1.0,0.7759040188207198,0.7759040188207198,1.0,1.0,1.010669348630238,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfe71389f4c988ee0b63ba7d88c61e2d23eaeced8,0.5399239543726235,0.5399239543726235,2.12456179728836,0.0,0.25999260085978676,0.0,0,263,0.0,0.0,0.0,0.0,0.06304891894326543,1.0,0.7941200034778801,0.7941200034778801,0.5,1.0,1.0,2.4433975522319478,2.4433975522319478,1.0,1.0,0.5660815144122652,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
